age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
38,technician,single,professional.course,no,yes,yes,cellular,nov,fri,159,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
31,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,234,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,283,3,3,1,success,-3.4,92.379,-29.8,0.773,5017.5,yes
31,technician,married,professional.course,no,no,no,telephone,may,thu,528,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
26,admin.,single,university.degree,no,no,no,cellular,jul,wed,203,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
39,unemployed,married,university.degree,no,no,no,telephone,jun,tue,132,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
53,services,married,high.school,no,no,yes,cellular,jul,wed,159,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
50,housemaid,divorced,high.school,no,yes,no,cellular,jul,mon,78,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30,blue-collar,single,basic.4y,unknown,unknown,unknown,telephone,may,fri,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
32,management,single,university.degree,no,no,yes,cellular,mar,thu,167,1,999,0,nonexistent,-1.8,92.843,-50,1.584,5099.1,yes
33,technician,unknown,professional.course,unknown,no,no,telephone,may,fri,112,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
27,entrepreneur,married,university.degree,no,no,no,telephone,may,fri,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,77,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
56,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,tue,260,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
42,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,311,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
47,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
35,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,393,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,196,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
41,services,married,basic.9y,no,yes,no,telephone,jun,mon,269,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
45,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,tue,269,3,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
41,blue-collar,married,high.school,no,yes,yes,cellular,jul,thu,241,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,admin.,single,high.school,no,yes,no,cellular,jul,fri,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27,services,single,high.school,no,yes,no,telephone,may,wed,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,management,married,university.degree,no,yes,yes,cellular,nov,mon,244,2,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,no
49,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,mon,204,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
44,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,311,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,entrepreneur,married,high.school,no,yes,no,telephone,jun,thu,582,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
36,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
32,technician,single,university.degree,no,yes,yes,cellular,aug,wed,93,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34,services,married,high.school,unknown,no,no,telephone,may,thu,376,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
46,admin.,married,high.school,no,yes,no,cellular,jul,mon,149,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,management,married,university.degree,no,yes,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,admin.,married,high.school,no,unknown,unknown,cellular,may,thu,878,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,yes
34,self-employed,single,university.degree,no,yes,no,telephone,may,wed,148,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
27,unemployed,single,university.degree,no,yes,no,cellular,jul,tue,272,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
47,admin.,married,university.degree,no,no,no,cellular,aug,thu,167,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
58,retired,married,high.school,no,no,no,telephone,jun,thu,355,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
57,housemaid,married,basic.4y,no,no,yes,telephone,may,wed,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,217,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,admin.,single,university.degree,unknown,no,no,telephone,may,fri,70,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,admin.,married,high.school,no,no,no,telephone,jun,thu,221,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
26,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,353,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,services,married,high.school,unknown,yes,no,cellular,apr,mon,78,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
41,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,7,6,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
28,services,married,basic.9y,unknown,no,no,telephone,may,thu,11,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
48,admin.,married,university.degree,no,yes,no,cellular,jul,mon,99,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
34,entrepreneur,married,basic.4y,no,yes,no,telephone,jun,wed,250,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
30,admin.,divorced,high.school,no,yes,no,cellular,nov,thu,34,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
46,blue-collar,married,basic.6y,no,no,no,telephone,jun,thu,144,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
32,management,single,professional.course,no,no,no,cellular,may,tue,134,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
49,blue-collar,single,basic.6y,no,yes,no,telephone,may,wed,148,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,35,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
53,unknown,married,professional.course,no,no,no,cellular,jun,thu,217,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,no
51,admin.,divorced,high.school,no,yes,no,telephone,sep,fri,19,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
30,admin.,single,university.degree,no,yes,no,cellular,may,mon,188,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
42,self-employed,married,professional.course,unknown,yes,no,cellular,may,fri,50,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
45,unknown,single,basic.4y,no,yes,no,telephone,may,fri,189,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
54,technician,married,professional.course,no,no,no,cellular,sep,mon,99,1,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,no
29,admin.,single,university.degree,no,yes,no,telephone,jun,mon,164,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
57,admin.,married,university.degree,no,yes,no,cellular,aug,tue,149,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
44,management,married,basic.9y,unknown,no,no,telephone,may,wed,282,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,blue-collar,single,basic.9y,no,yes,no,cellular,apr,fri,65,2,999,0,nonexistent,-1.8,93.075,-47.1,1.4,5099.1,no
43,technician,married,professional.course,no,no,no,cellular,nov,fri,14,9,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
30,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,623,1,10,1,success,-1.8,92.893,-46.2,1.327,5099.1,yes
48,admin.,single,high.school,no,yes,no,cellular,aug,mon,48,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
58,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jul,thu,69,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,114,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
55,admin.,married,high.school,no,no,no,telephone,may,fri,129,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
23,student,single,high.school,no,yes,no,cellular,aug,thu,784,3,15,3,failure,-2.9,92.201,-31.4,0.873,5076.2,yes
30,self-employed,married,professional.course,no,no,no,telephone,jun,fri,101,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
52,blue-collar,married,unknown,unknown,no,no,telephone,jun,mon,215,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
30,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,176,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
27,blue-collar,married,unknown,unknown,yes,no,cellular,may,fri,79,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
27,blue-collar,single,basic.9y,no,no,no,cellular,jul,tue,169,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,admin.,married,basic.4y,unknown,yes,no,cellular,jul,tue,290,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,technician,divorced,high.school,no,no,no,cellular,may,mon,41,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
56,retired,divorced,basic.4y,no,yes,yes,telephone,may,fri,188,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
27,services,single,high.school,no,yes,no,telephone,jul,thu,32,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,admin.,single,university.degree,no,yes,no,telephone,jun,fri,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
43,services,married,high.school,no,no,no,cellular,jul,thu,345,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
56,self-employed,divorced,high.school,no,no,no,cellular,nov,tue,79,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
55,management,married,basic.4y,unknown,no,yes,cellular,jul,tue,142,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,technician,single,professional.course,no,yes,no,cellular,apr,mon,20,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
22,student,single,basic.6y,no,yes,no,cellular,oct,tue,88,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
33,admin.,single,university.degree,no,no,no,cellular,oct,thu,410,1,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,yes
36,admin.,single,university.degree,no,yes,no,telephone,may,tue,521,6,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
31,technician,single,professional.course,no,no,no,cellular,nov,tue,165,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
58,retired,divorced,high.school,no,no,no,cellular,aug,thu,398,2,999,1,failure,-2.9,92.201,-31.4,0.829,5076.2,yes
23,blue-collar,single,high.school,no,no,no,cellular,may,mon,380,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
39,admin.,married,university.degree,no,yes,no,cellular,may,fri,364,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
29,admin.,single,university.degree,no,no,no,cellular,aug,fri,97,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
42,admin.,single,high.school,no,no,no,cellular,jul,fri,163,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,230,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
44,blue-collar,married,professional.course,unknown,no,no,cellular,jul,tue,156,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
58,retired,married,professional.course,no,no,no,cellular,nov,fri,127,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
39,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,wed,87,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
34,technician,divorced,professional.course,no,yes,no,cellular,nov,tue,83,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
24,entrepreneur,single,university.degree,no,yes,no,cellular,jul,tue,808,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
39,management,married,university.degree,no,yes,no,cellular,may,thu,55,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
33,blue-collar,single,basic.9y,no,yes,no,cellular,nov,thu,175,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
22,student,single,high.school,no,no,no,telephone,sep,wed,13,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,no
31,technician,single,university.degree,no,yes,no,cellular,may,fri,1313,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
30,technician,single,professional.course,no,no,no,telephone,jun,tue,8,1,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,no
35,technician,married,university.degree,no,yes,no,cellular,apr,mon,90,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
48,admin.,married,high.school,no,no,yes,telephone,jun,tue,183,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
50,services,divorced,professional.course,no,no,no,telephone,may,mon,680,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,housemaid,married,basic.4y,unknown,no,no,telephone,may,thu,41,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,entrepreneur,married,university.degree,no,no,yes,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
37,management,married,high.school,no,yes,no,cellular,jul,mon,599,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
35,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,1373,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,yes
54,technician,married,high.school,no,yes,no,telephone,jun,fri,47,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
39,admin.,single,unknown,no,no,yes,telephone,may,fri,219,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,housemaid,married,basic.4y,no,unknown,unknown,telephone,jun,tue,259,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27,admin.,single,high.school,no,no,no,cellular,jul,thu,113,2,999,2,failure,-1.7,94.215,-40.3,0.782,4991.6,no
45,blue-collar,single,professional.course,no,yes,no,cellular,may,fri,1954,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
43,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,393,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
34,services,divorced,high.school,no,no,yes,cellular,jul,tue,101,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,technician,single,professional.course,no,no,no,cellular,jul,thu,140,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,344,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
53,admin.,married,high.school,no,yes,no,cellular,jul,thu,99,6,999,0,nonexistent,-1.7,94.215,-40.3,0.899,4991.6,no
34,technician,married,professional.course,no,yes,no,cellular,jul,thu,11,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
46,blue-collar,married,professional.course,no,yes,no,cellular,may,wed,410,1,999,0,nonexistent,-1.8,93.876,-40,0.697,5008.7,yes
31,self-employed,single,high.school,no,no,no,cellular,jul,tue,364,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,admin.,single,high.school,no,no,no,cellular,may,thu,492,1,12,2,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
58,retired,married,basic.4y,no,yes,no,cellular,may,wed,358,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
52,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
49,admin.,married,basic.9y,no,no,no,cellular,nov,mon,265,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
60,retired,married,high.school,unknown,yes,no,telephone,jul,fri,297,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,admin.,single,university.degree,no,no,no,telephone,jun,fri,19,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,50,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
56,technician,single,professional.course,no,yes,no,cellular,nov,tue,635,5,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
35,admin.,married,high.school,no,yes,no,telephone,may,mon,123,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
40,management,married,university.degree,no,no,no,cellular,may,thu,245,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
53,entrepreneur,single,basic.9y,no,no,no,telephone,may,wed,345,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
42,self-employed,married,university.degree,no,no,no,cellular,apr,tue,133,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
49,services,married,high.school,no,no,no,cellular,aug,tue,344,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
45,unemployed,married,high.school,unknown,yes,no,telephone,may,fri,239,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
40,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,jul,wed,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,technician,married,unknown,no,yes,no,cellular,nov,tue,138,1,1,4,success,-1.1,94.767,-50.8,1.046,4963.6,no
52,technician,married,basic.9y,no,no,no,telephone,jun,fri,188,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
37,admin.,married,unknown,no,no,no,telephone,may,mon,89,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,admin.,single,high.school,no,no,no,cellular,may,fri,167,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,169,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,no
32,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
39,services,married,unknown,unknown,yes,no,cellular,jul,wed,40,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
49,management,married,university.degree,no,no,no,telephone,may,mon,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
32,self-employed,single,university.degree,no,no,no,cellular,apr,thu,394,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
49,services,married,high.school,no,no,no,cellular,aug,mon,565,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29,services,single,basic.6y,no,yes,no,cellular,may,wed,272,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
43,blue-collar,single,basic.9y,no,no,no,telephone,jul,thu,28,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,technician,single,professional.course,no,unknown,unknown,telephone,jun,thu,773,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
33,unemployed,single,university.degree,no,no,no,cellular,aug,mon,156,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
46,blue-collar,married,basic.6y,unknown,no,yes,cellular,aug,tue,166,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,fri,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,admin.,single,university.degree,no,yes,no,telephone,may,thu,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
30,services,single,high.school,no,yes,no,telephone,may,wed,190,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
26,technician,single,professional.course,no,no,yes,cellular,nov,wed,358,1,9,2,failure,-3.4,92.649,-30.1,0.719,5017.5,yes
43,admin.,married,high.school,no,no,no,telephone,jun,mon,193,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
42,entrepreneur,married,high.school,no,no,no,cellular,aug,fri,277,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,self-employed,single,high.school,no,no,no,cellular,may,tue,141,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
28,admin.,married,high.school,no,unknown,unknown,cellular,jul,tue,502,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35,services,married,high.school,no,no,no,cellular,may,mon,130,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
42,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,49,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,technician,single,professional.course,unknown,no,no,cellular,aug,mon,48,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,technician,married,professional.course,no,yes,no,cellular,may,fri,135,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,no
46,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,thu,257,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
32,services,single,unknown,unknown,yes,yes,cellular,jul,tue,136,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
50,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,78,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
25,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,362,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
35,admin.,married,high.school,unknown,no,no,cellular,jul,mon,1336,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
48,services,married,high.school,no,no,no,cellular,aug,wed,133,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,mon,243,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
43,blue-collar,married,basic.9y,unknown,yes,yes,cellular,apr,tue,1096,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
